Building Public ID,Building Type,Building Use,Building Location Region,Building New or Renovation,Building Area in Square Meters,Building Area in Square Feet,Building Storeys,Life Cycle Assessment Year,Life Cycle Assessment Reference Period,Life Cycle Assessment Source Code,Life Cycle Assessment Stages,Life Cycle Assessment Building Scope,Life Cycle Assessment Material Quantity,Embodied Carbon Whole Building Excluding Operational,Embodied Carbon Life Cycle Assessment Area Per Square Meter,Minimum Building Area in Square Meters,Maximum Building Area in Square Meters,Minimum Building Area in Square Feet,Maximum Building Area in Square Feet,Minimum Building Storeys,Maximum Building Storeys
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,450.4,277,930,2323,10001,25000,1,6
A02,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,4137.24,276,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,727.74,274,2324,4645,25001,50000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,1775.32,273,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,3089.38,272,9291,18580,100001,200000,1,6
A02,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,89.91,266,94,465,1001,5000,1,6
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,30890.05,266,92903,inf,1000000,inf,25,inf
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015,50,14,A,SF,Y,1359.26,266,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015,50,14,A,SF,Y,4451.83,264,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,1799.68,262,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2014,50,14,A,SF,Y,9025.9,261,18581,46451,200001,500000,15,25
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,87.88,260,94,465,1001,5000,1,6
A02,Residential,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2013,50,14,A,SF,Y,1259.96,260,4646,9290,500001,100000,7,14
A02,Commercial,Mixed,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2013,50,14,A,SF,Y,22913.02,260,46452,92903,500001,1000000,25,inf
A02,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014,50,14,A,SF,Y,14296.8,259,46452,92903,500001,1000000,7,14
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015,50,14,A,SF,Y,6073.29,259,18581,46451,200001,500000,1,6
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,9587.54,258,18581,46451,200001,500000,1,6
A02,Commercial,Health Care,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,695.05,258,2324,4645,25001,50000,1,6
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2015,50,14,A,SF,Y,14980.25,258,46452,92903,500001,1000000,25,inf
A02,Residential,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",More than 25,2013,50,14,A,SF,Y,15133.19,257,46452,92903,500001,1000000,25,inf
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,6221.46,257,18581,46451,200001,500000,7,14
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,18237.95,256,46452,92903,500001,1000000,7,14
A02,Commercial,Health Care,North America,New,Over 92903,Over 1 million,7 to 14,2013,50,14,A,SF,Y,30183.94,256,92903,inf,1000000,inf,7,14
A02,Commercial,Health Care,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2015,50,14,A,SF,Y,248.63,255,930,2323,10001,25000,1,6
A02,Commercial,Health Care,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2015,50,14,A,SF,Y,331.76,255,930,2323,10001,25000,1,6
A02,,,,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,86.19,255,94,465,1001,5000,1,6
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,11825.99,254,46452,92903,500001,1000000,7,14
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,3893.57,254,9291,18580,100001,200000,1,6
A02,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,85.51,253,94,465,1001,5000,1,6
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2014,50,14,A,SF,Y,10576.92,253,18581,46451,200001,500000,25,inf
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,666.79,252,2324,4645,25001,50000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,1211.87,252,4646,9290,500001,100000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,2740.75,252,9291,18580,100001,200000,1,6
A02,Commercial,Health Care,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,2933.94,251,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,2472.81,248,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,2124.2,247,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,Over 92903,Over 1 million,More than 25,2013,50,14,A,SF,Y,29589.39,245,92903,inf,1000000,inf,25,inf
A02,Commercial,Public Assembly,North America,New,Over 92903,Over 1 million,More than 25,2014,50,14,A,SF,Y,28102.98,242,92903,inf,1000000,inf,25,inf
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2013,50,14,A,SF,Y,11220.72,241,46452,92903,500001,1000000,1,6
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,7803.84,240,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,4543.05,237,18581,46451,200001,500000,1,6
A02,Residential,Other,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",15 to 25,2015,50,14,A,SF,Y,4200.8,236,9291,18580,100001,200000,15,25
A02,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2014,50,14,A,SF,Y,20920.64,235,46452,92903,500001,1000000,15,25
A02,,,,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,78.75,233,94,465,1001,5000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,1713.55,232,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,4635.25,231,18581,46451,200001,500000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,1159.43,230,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2014,50,14,A,SF,Y,14360.36,229,46452,92903,500001,1000000,15,25
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,6177.12,227,18581,46451,200001,500000,1,6
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,4214.93,225,18581,46451,200001,500000,7,14
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,15 to 25,2014,50,14,A,SF,Y,25869.54,224,92903,inf,1000000,inf,15,25
A02,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,372.86,223,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015,50,14,A,SF,Y,2155.86,221,9291,18580,100001,200000,7,14
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,634.26,220,2324,4645,25001,50000,1,6
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,4888.56,213,18581,46451,200001,500000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,1637.36,211,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014,50,14,A,SF,Y,117.53,211,466,929,5001,10000,1,6
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,9684.27,208,46452,92903,500001,1000000,7,14
A02,Commercial,Lodging,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2015,50,14,A,SF,Y,7826.88,207,18581,46451,200001,500000,15,25
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2013,50,14,A,SF,Y,4834,206,18581,46451,200001,500000,15,25
A02,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",1 to 6,2015,50,14,A,SF,Y,13413.83,203,46452,92903,500001,1000000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,5498.26,203,18581,46451,200001,500000,1,6
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2015,50,14,A,SF,Y,4481.7,201,18581,46451,200001,500000,25,inf
A02,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2015,50,14,A,SF,Y,67.6,200,94,465,1001,5000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,210.4,200,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,2865.6,199,9291,18580,100001,200000,1,6
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2014,50,14,A,SF,Y,12165.55,194,46452,92903,500001,1000000,1,6
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,1079.23,192,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,8138.51,191,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,269.14,189,930,2323,10001,25000,1,6
A02,Residential,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,10909.18,184,46452,92903,500001,1000000,7,14
A02,Commercial,Education,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2013,50,14,A,SF,Y,44.71,181,94,465,1001,5000,1,6
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,6147.41,178,18581,46451,200001,500000,7,14
A02,Commercial,Lodging,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,5130.52,177,18581,46451,200001,500000,7,14
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015,50,14,A,SF,Y,6398.73,177,18581,46451,200001,500000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,202.22,176,930,2323,10001,25000,1,6
A02,Commercial,Mixed,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014,50,14,A,SF,Y,10346.16,176,46452,92903,500001,1000000,7,14
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015,50,14,A,SF,Y,4797.41,176,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,4643.15,173,18581,46451,200001,500000,7,14
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,5320.99,172,18581,46451,200001,500000,1,6
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,1781.99,171,9291,18580,100001,200000,1,6
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2014,50,14,A,SF,Y,7943.12,171,18581,46451,200001,500000,25,inf
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013,50,14,A,SF,Y,12674.09,168,46452,92903,500001,1000000,7,14
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014,50,14,A,SF,Y,2130.24,168,9291,18580,100001,200000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013,50,14,A,SF,Y,3753.33,167,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,1064.15,157,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015,50,14,A,SF,Y,2152.8,155,9291,18580,100001,200000,1,6
A02,Commercial,Lodging,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2015,50,14,A,SF,Y,7234.91,153,46452,92903,500001,1000000,7,14
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014,50,14,A,SF,Y,885.95,149,4646,9290,500001,100000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,183.87,149,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2013,50,14,A,SF,Y,120.41,143,466,929,5001,10000,1,6
A02,Commercial,Public Assembly,Africa,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015,50,14,A,SF,Y,791.51,142,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,2268,140,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013,50,14,A,SF,Y,132.39,134,930,2323,10001,25000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015,50,14,A,SF,Y,6177.98,133,18581,46451,200001,500000,7,14
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014,50,14,A,SF,Y,271.03,129,930,2323,10001,25000,1,6
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015,50,14,A,SF,Y,761.09,128,4646,9290,500001,100000,1,6
A02,Commercial,Public Assembly,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014,50,14,A,SF,Y,108.2,127,466,929,5001,10000,1,6
A02,Residential,Other,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2013,50,14,A,SF,Y,7966.73,126,46452,92903,500001,1000000,15,25
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,1140.58,123,4646,9290,500001,100000,1,6
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2014,50,14,A,SF,Y,696.51,119,4646,9290,500001,100000,7,14
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013,50,14,A,SF,Y,985.89,118,4646,9290,500001,100000,1,6
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,3804.37,117,18581,46451,200001,500000,1,6
A02,Generic,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014,50,14,A,SF,Y,460.21,112,2324,4645,25001,50000,1,6
A02,Residential,Other,Asia-Pacific,New,Over 92903,Over 1 million,15 to 25,2014,50,14,A,SF,Y,10599.06,111,92903,inf,1000000,inf,15,25
A02,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,1184.83,109,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",More than 25,2014,50,14,A,SF,Y,288.96,109,2324,4645,25001,50000,25,inf
A02,Commercial,Office,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013,50,14,A,SF,Y,360.19,106,2324,4645,25001,50000,1,6
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014,50,14,A,SF,Y,2897.82,102,18581,46451,200001,500000,1,6
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013,50,14,A,SF,Y,1965.5,100,18581,46451,200001,500000,1,6
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2014,50,14,A,SF,Y,6270.9,100,46452,92903,500001,1000000,1,6
A02,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013,50,14,A,SF,Y,1010.91,93,9291,18580,100001,200000,1,6
A02,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2015,50,14,A,SF,Y,72.22,92,466,929,5001,10000,1,6
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014,50,14,A,SF,Y,2023.38,90,18581,46451,200001,500000,7,14
A03,Commercial,Other,North America,New,466 to 929,"5,001 to 10,000",,,,,A,,,600,,466,929,5001,10000,,
A03,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",,,,,A,,,2100,,930,2323,10001,25000,,
A03,Commercial,Other,Asia-Pacific,Renovation,466 to 929,"5,001 to 10,000",,,,,A,,,100,,466,929,5001,10000,,
A03,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",,,,,A,,,1135,,2324,4645,25001,50000,,
A03,Commercial,Education,North America,New,94 to 465,"1,001 to 5,000",,,,,A,,,29,,94,465,1001,5000,,
A03,Commercial,Education,North America,New,94 to 465,"1,001 to 5,000",,,,,A,,,119,,94,465,1001,5000,,
A03,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",,,,,A,,,202,,466,929,5001,10000,,
A03,NonCommercial,Park,North America,New,94 to 465,"1,001 to 5,000",,,,,A,,,28,,94,465,1001,5000,,
A03,Commercial,Other,North America,Renovation,2324 to 4645,"25,001 to 50,000",,,,,A,,,139,,2324,4645,25001,50000,,
A03,Commercial,Other,North America,Renovation,466 to 929,"5,001 to 10,000",,,,,A,,,196,,466,929,5001,10000,,
A03,Commercial,Other,North America,Renovation,94 to 465,"1,001 to 5,000",,,,,A,,,37,,94,465,1001,5000,,
A03,Residential,Other,North America,New,93 or less,"1,000 or less",,,,,A,,,65,,#NAME?,93,#NAME?,1000,,
A03,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",,,,,A,,,1387,,466,929,5001,10000,,
A03,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",,,,,A,,,2600,,930,2323,10001,25000,,
A03,Commercial,Education,North America,New,94 to 465,"1,001 to 5,000",,,,,A,,,268,,94,465,1001,5000,,
A03,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",,,,,A,,,1234,,930,2323,10001,25000,,
A03,Commercial,Education,North America,New,94 to 465,"1,001 to 5,000",,,,,A,,,50,,94,465,1001,5000,,
A04,Commercial,Public Assembly,Africa,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011,100,,AB,SFEI,N,2417.88,1209.71,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,2004,,,A,SFEI,N,3069.74,1058.53,2324,4645,25001,50000,1,6
A04,,,,New,46452 to 92903,"500,001 to 1 million",1 to 6,2011,120,,AB,SFEI,N,39011.91,1057.23,46452,92903,500001,1000000,1,6
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100,,A,SEI,N,59.4,913.85,#NAME?,93,#NAME?,1000,1,6
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100,,A,SEI,N,58.19,895.23,#NAME?,93,#NAME?,1000,1,6
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100,,A,SEI,N,58.09,893.69,#NAME?,93,#NAME?,1000,1,6
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100,,A,SEI,N,55.95,860.77,#NAME?,93,#NAME?,1000,1,6
A04,Commercial,Public Assembly,Europe,New,18581 to 46451,"200,001 to 500,000",7 to 14,,40,,B,S,N,21425.09,801,18581,46451,200001,500000,7,14
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,2035.8,783,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,2025.4,779,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,2015,775,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,2004.6,771,2324,4645,25001,50000,1,6
A04,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",More than 25,2010,50,,AB,SFEI,N,64791.35,762.25,46452,92903,500001,1000000,25,inf
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,1970.8,758,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,1960.4,754,2324,4645,25001,50000,1,6
A04,Residential,Other,,New,2324 to 4645,"25,001 to 50,000",7 to 14,2010,60,,A,S,N,,751.83,2324,4645,25001,50000,7,14
A04,Commercial,Office,Middle East,New,Over 92903,Over 1 million,More than 25,2010,60,,AB,SFEI,N,55752.78,747.72,92903,inf,1000000,inf,25,inf
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,1937,745,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,1931.8,743,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,1926.6,741,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998,60,,A,S,N,1921.4,739,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",7 to 14,2010,60,,A,S,N,,716.32,2324,4645,25001,50000,7,14
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,2004,,,A,SFEI,N,1703.45,708,2324,4645,25001,50000,1,6
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998,,,A,S,N,11880,660,9291,18580,100001,200000,7,14
A04,NonCommercial,Other,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2010,50,,AB,SFEI,N,9022.05,659.8,9291,18580,100001,200000,7,14
A04,,,Europe,New,18581 to 46451,"200,001 to 500,000",1 to 6,2010,50,,AB,SFEI,N,14888.94,645.1,18581,46451,200001,500000,1,6
A04,Commercial,Office,Europe,New,18581 to 46451,"200,001 to 500,000",7 to 14,2010,60,,AB,SFEI,N,17442.36,638.54,18581,46451,200001,500000,7,14
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998,,,A,S,N,11448,636,9291,18580,100001,200000,7,14
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998,,,A,S,N,11430,635,9291,18580,100001,200000,7,14
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998,,,A,S,N,11286,627,9291,18580,100001,200000,7,14
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998,,,A,S,N,11088,616,9291,18580,100001,200000,7,14
A04,Residential,Other,,New,466 to 929,"5,001 to 10,000 ",1 to 6,2004,,,A,SFEI,N,285.22,603,466,929,,,1,6
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009,,,B,SFEI,N,7071000,590.94,9291,18580,100001,200000,1,6
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,,,A,SEI,N,36.96,568.62,#NAME?,93,#NAME?,1000,1,6
A04,Industrial,Industrial,Europe,New,2324 to 4645,"25,001 to 50,000",1 to 6,2010,60,,AB,SFEI,N,1442.3,565.61,2324,4645,25001,50000,1,6
